Year;Plot;Subplot;Plant;Seeds_GF;Fruit_GF;visits_GF;ID;homo_motif;hete_motif;Strength;StrengthIn;StrengthOut;Degree;DegreeIn;DegreeOut;PageRank;Hub;Authority;Katz;Multiplexity;Kcore
2020;3;B6;BEMA;48;12;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;B6;CETE;777;7;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;B6;CHFU;544;17;1;Brassicogethes_sp.;0;0;2;1;1;2;1;1;0.255994459037944;1,24E+07;0.0104655991942328;1,05E+10;0.2;2
2020;3;B6;LEMA;450;6;2;Brassicogethes_sp.;20;0;109.608.785.175.017;0.0960878517501716;1;4;2;2;0.110009271936277;0.930245970536651;3,00E+06;4,67E+10;0.2;4
2020;3;B6;LEMA;450;6;3;Psilothrix_viridicoerulea;12;0;109.608.785.175.017;0.0960878517501716;1;4;2;2;0.110009271936277;0.930245970536651;3,00E+06;4,67E+10;0.2;4
2020;3;B6;PUPA;241.5;10.5;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;C1;BEMA;252;63;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;C1;CETE;888;8;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;C1;CHMI;133;9.5;1;Bee_sirphid_jarJ;1;0;2.2;1.2;1;4;2;2;0.149722197337003;0;0;1,55E+09;0.2;2
2020;3;C1;CHMI;133;9.5;5;Calliphoridae;0;0;2.2;1.2;1;4;2;2;0.149722197337003;0;0;1,55E+09;0.2;2
2020;3;C1;LEMA;804;12;1;Psilothrix_viridicoerulea;17;0;102.127.659.574.468;0.0212765957446809;1;2;1;1;0.0738904568781139;1;2,77E+04;1,39E+10;0.2;2
2020;3;C2;BEMA;48;12;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;C2;CETE;1221;11;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;C2;LEMA;106;2;2;Conophorus_sp.;0;0;306.382.978.723.404;206.382.978.723.404;1;6;3;3;0.150364051064127;0.506476716888123;1,02E+05;8,76E+09;0.2;2
2020;3;C2;LEMA;106;2;3;Psilothrix_viridicoerulea;17;0;306.382.978.723.404;206.382.978.723.404;1;6;3;3;0.150364051064127;0.506476716888123;1,02E+05;8,76E+09;0.2;2
2020;3;C2;LEMA;106;2;1;Rainbow_beetle;0;0;306.382.978.723.404;206.382.978.723.404;1;6;3;3;0.150364051064127;0.506476716888123;1,02E+05;8,76E+09;0.2;2
2020;3;C2;SCLA;62;2;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;C3;BEMA;100;25;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;C3;CETE;777;7;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;C3;CHFU;429;33;1;Curculionidae_6_10_3;0;0;2.1;1.1;1;4;2;2;0.138466049774492;0;0;1,55E+09;0.2;2
2020;3;C3;CHFU;429;33;1;Ulidiidae;4;0;2.1;1.1;1;4;2;2;0.138466049774492;0;0;1,55E+09;0.2;2
2020;3;C3;LEMA;630;15;1;Brassicogethes_sp.;12;0;166.533.797.933.935;0.665337979339352;1;8;4;4;0.157121607106316;0.572646510609711;8,64E+07;7,21E+10;0.2;6
2020;3;C3;LEMA;630;15;1;Malachius_bipustulatus;2;0;166.533.797.933.935;0.665337979339352;1;8;4;4;0.157121607106316;0.572646510609711;8,64E+07;7,21E+10;0.2;6
2020;3;C3;LEMA;630;15;4;Psilothrix_viridicoerulea;29;0;166.533.797.933.935;0.665337979339352;1;8;4;4;0.157121607106316;0.572646510609711;8,64E+07;7,21E+10;0.2;6
2020;3;C3;LEMA;630;15;3;Small bee 1_8_6;6;8;166.533.797.933.935;0.665337979339352;1;8;4;4;0.157121607106316;0.572646510609711;8,64E+07;7,21E+10;0.2;6
2020;3;C3;SCLA;93;3;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;C3;SOAS;110;2;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;C4;BEMA;20;5;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;C4;CETE;1221;11;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;C4;CHFU;128;4;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;C4;LEMA;40;1;3;Brassicogethes_sp.;20;0;259.094.028.826.356;159.094.028.826.356;1;8;4;4;0.144476729156579;0.643739189200372;5,04E+06;4,90E+10;0.2;4
2020;3;C4;LEMA;40;1;1;Cerambycidae;0;0;259.094.028.826.356;159.094.028.826.356;1;8;4;4;0.144476729156579;0.643739189200372;5,04E+06;4,90E+10;0.2;4
2020;3;C4;LEMA;40;1;1;Elateridae;1;0;259.094.028.826.356;159.094.028.826.356;1;8;4;4;0.144476729156579;0.643739189200372;5,04E+06;4,90E+10;0.2;4
2020;3;C4;LEMA;40;1;2;Psilothrix_viridicoerulea;29;0;259.094.028.826.356;159.094.028.826.356;1;8;4;4;0.144476729156579;0.643739189200372;5,04E+06;4,90E+10;0.2;4
2020;3;C4;SOAS;825;15;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;C5;BEMA;56;14;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;C5;CETE;999;9;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;C5;CHFU;480;15;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;C5;LEMA;580;10;1;Psilothrix_viridicoerulea;17;0;102.127.659.574.468;0.0212765957446809;1;2;1;1;0.0738904568781173;1;2,77E+03;1,39E+10;0.2;2
2020;3;C5;PUPA;345;15;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;C6;BEMA;52;13;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;C6;LEMA;174;3;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;C6;SCLA;93;3;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;D1;LEMA;116;2;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;D1;SCLA;62;2;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;D1;SOAS;220;4;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;D2;CETE;2331;21;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;D2;LEMA;1044;18;1;1_29_5;0;1;205.353.466.026.081;105.353.466.026.081;1;6;3;3;0.12192983023121;0.666877156608482;3,24E+06;5,63E+10;0.2;4
2020;3;D2;LEMA;1044;18;2;Brassicogethes_sp.;17;0;205.353.466.026.081;105.353.466.026.081;1;6;3;3;0.12192983023121;0.666877156608482;3,24E+06;5,63E+10;0.2;4
2020;3;D2;LEMA;1044;18;1;Psilothrix_viridicoerulea;17;0;205.353.466.026.081;105.353.466.026.081;1;6;3;3;0.12192983023121;0.666877156608482;3,24E+06;5,63E+10;0.2;4
2020;3;D2;PUPA;506;22;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;D3;LEMA;377;6.5;3;Brassicogethes_sp.;17;0;106.966.369.251.887;0.0696636925188744;1;4;2;2;0.0997677547271934;0.86921119475622;4,40E+06;7,55E+10;0.2;4
2020;3;D3;LEMA;377;6.5;1;Psilothrix_viridicoerulea;17;0;106.966.369.251.887;0.0696636925188744;1;4;2;2;0.0997677547271934;0.86921119475622;4,40E+06;7,55E+10;0.2;4
2020;3;D3;SCLA;248;8;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;D4;BEMA;108;27;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;D4;CETE;888;8;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;D4;CHFU;416;13;1;Ulidiidae;4;0;1.1;0.1;1;2;1;1;0.0961155503139509;0;0;1,55E+09;0.2;2
2020;3;D4;LEMA;580;10;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;D4;PUPA;172.5;7.5;2;Small bee 1_8_6;1;1;1.5;0.5;1;2;1;1;0.0911058014542029;1,84E+06;1,51E+09;9,90E+09;0.2;2
2020;3;D4;SOAS;275;5;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;D5;BEMA;200;50;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;D5;CETE;999;9;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;D5;LEMA;140;4;2;Bombilus_major;0;0;204.255.319.148.936;104.255.319.148.936;1;4;2;2;0.120552329595336;0.51255282294111;6,19E+04;9,13E+09;0.2;2
2020;3;D5;LEMA;140;4;2;Psilothrix_viridicoerulea;29;0;204.255.319.148.936;104.255.319.148.936;1;4;2;2;0.120552329595336;0.51255282294111;6,19E+04;9,13E+09;0.2;2
2020;3;D5;PUPA;3244.5;31.5;6;1_29_5;0;1;2;1;1;2;1;1;0.0937369056879736;1,25E+05;0.0012381107657761;1,18E+10;0.2;2
2020;3;D6;BEMA;352;88;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;D6;CETE;1887;17;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;D6;LEMA;531;9;1;Brassicogethes_sp.;17;0;11.912.517.818.489;0.191251781848899;1;6;3;3;0.105020962927614;0.508113108302846;1,56E+07;8,06E+10;0.2;6
2020;3;D6;LEMA;531;9;1;Psilothrix_viridicoerulea;17;0;11.912.517.818.489;0.191251781848899;1;6;3;3;0.105020962927614;0.508113108302846;1,56E+07;8,06E+10;0.2;6
2020;3;D6;LEMA;531;9;2;Small bee 1_8_6;6;8;11.912.517.818.489;0.191251781848899;1;6;3;3;0.105020962927614;0.508113108302846;1,56E+07;8,06E+10;0.2;6
2020;3;D6;PUPA;690;30;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;E1;LEMA;232;4;2;Brassicogethes_sp.;12;0;224.993.400.559.633;124.993.400.559.633;1;8;4;4;0.152595991185473;0.608133296407784;1,88E+07;5,80E+10;0.2;6
2020;3;E1;LEMA;232;4;1;Geometridae;0;0;224.993.400.559.633;124.993.400.559.633;1;8;4;4;0.152595991185473;0.608133296407784;1,88E+07;5,80E+10;0.2;6
2020;3;E1;LEMA;232;4;3;Psilothrix_viridicoerulea;12;0;224.993.400.559.633;124.993.400.559.633;1;8;4;4;0.152595991185473;0.608133296407784;1,88E+07;5,80E+10;0.2;6
2020;3;E1;LEMA;232;4;2;Small bee 1_8_6;6;8;224.993.400.559.633;124.993.400.559.633;1;8;4;4;0.152595991185473;0.608133296407784;1,88E+07;5,80E+10;0.2;6
2020;3;E2;LEMA;116;2;1;Bombyliidae;2;2;162.792.480.911.904;0.627924809119044;1;10;5;5;0.13508994136613;0.549408371691092;7,39E+07;7,48E+10;0.2;6
2020;3;E2;LEMA;116;2;2;Brassicogethes_sp.;12;0;162.792.480.911.904;0.627924809119044;1;10;5;5;0.13508994136613;0.549408371691092;7,39E+07;7,48E+10;0.2;6
2020;3;E2;LEMA;116;2;1;Malachius_bipustulatus;2;0;162.792.480.911.904;0.627924809119044;1;10;5;5;0.13508994136613;0.549408371691092;7,39E+07;7,48E+10;0.2;6
2020;3;E2;LEMA;116;2;2;Psilothrix_viridicoerulea;17;0;162.792.480.911.904;0.627924809119044;1;10;5;5;0.13508994136613;0.549408371691092;7,39E+07;7,48E+10;0.2;6
2020;3;E2;LEMA;116;2;1;Small bee 1_8_6;6;8;162.792.480.911.904;0.627924809119044;1;10;5;5;0.13508994136613;0.549408371691092;7,39E+07;7,48E+10;0.2;6
2020;3;E2;PUPA;820;20.5;1;Bombyliidae;1;3;158.333.333.333.333;0.583333333333333;1;4;2;2;0.0968505209066842;1,80E+06;0.0014042067462644;1,03E+10;0.2;4
2020;3;E2;PUPA;820;20.5;1;Pieris_brassicae;2;0;158.333.333.333.333;0.583333333333333;1;4;2;2;0.0968505209066842;1,80E+06;0.0014042067462644;1,03E+10;0.2;4
2020;3;E3;BEMA;40;10;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;E3;CETE;888;8;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;E3;LEMA;736;16;1;Bombyliidae;0;0;118.026.277.085.989;0.180262770859888;1;6;3;3;0.0932308143964904;0.632959171073336;1,68E+06;4,31E+10;0.2;6
2020;3;E3;LEMA;736;16;1;Brassicogethes_sp.;12;0;118.026.277.085.989;0.180262770859888;1;6;3;3;0.0932308143964904;0.632959171073336;1,68E+06;4,31E+10;0.2;6
2020;3;E3;LEMA;736;16;1;Psilothrix_viridicoerulea;17;0;118.026.277.085.989;0.180262770859888;1;6;3;3;0.0932308143964904;0.632959171073336;1,68E+06;4,31E+10;0.2;6
2020;3;E3;SOAS;165;3;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;E4;BEMA;344;86;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;E4;CETE;1110;10;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;E4;LEMA;522;9;3;Psilothrix_viridicoerulea;12;0;106.382.978.723.404;0.0638297872340425;1;2;1;1;0.0927577400368887;1;8,32E+04;1,39E+10;0.2;2
2020;3;E4;PUPA;138;6;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;E5;BEMA;480;120;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;E5;CETE;444;4;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;E5;LEMA;405;6;1;Brassicogethes_sp.;17;0;103.740.562.800.275;0.0374056280027454;1;4;2;2;0.0825162228278201;0.912807463170814;1,48E+06;5,49E+10;0.2;4
2020;3;E5;LEMA;405;6;1;Psilothrix_viridicoerulea;12;0;103.740.562.800.275;0.0374056280027454;1;4;2;2;0.0825162228278201;0.912807463170814;1,48E+06;5,49E+10;0.2;4
2020;3;E5;PUPA;506;22;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;E6;BEMA;104;26;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;E6;CETE;2442;22;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;E6;LEMA;146;2;1;Brassicogethes_sp.;3;0;151.612.903.225.806;0.516129032258065;1;4;2;2;0.0919944482751702;0.427275137876601;1,61E+05;5,74E+10;0.2;4
2020;3;E6;LEMA;146;2;1;Sphaerophoria_scripta;1;0;151.612.903.225.806;0.516129032258065;1;4;2;2;0.0919944482751702;0.427275137876601;1,61E+05;5,74E+10;0.2;4
2020;3;E6;PUPA;115;5;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;F1;LEMA;381.5;7;3;Brassicogethes_sp.;17;0;114.658.676.944.195;0.146586769441951;1;6;3;3;0.111020124777069;0.716052706491952;1,14E+07;8,16E+10;0.2;6
2020;3;F1;LEMA;381.5;7;1;Psilothrix_viridicoerulea;17;0;114.658.676.944.195;0.146586769441951;1;6;3;3;0.111020124777069;0.716052706491952;1,14E+07;8,16E+10;0.2;6
2020;3;F1;LEMA;381.5;7;1;Small bee 1_8_6;6;8;114.658.676.944.195;0.146586769441951;1;6;3;3;0.111020124777069;0.716052706491952;1,14E+07;8,16E+10;0.2;6
2020;3;F1;PUPA;902;11;3;Small bee 1_8_6;8;8;157.692.307.692.308;0.576923076923077;1;4;2;2;0.100228369050224;2,42E+07;5,74E+09;2,59E+10;0.2;2
2020;3;F2;BEMA;76;19;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;F2;LEMA;560;8;1;Brassicogethes_sp.;17;0;160.123.541.523.679;0.601235415236788;1;6;3;3;0.125545050733292;0.807746211904208;1,72E+06;2,73E+10;0.2;4
2020;3;F2;LEMA;560;8;1;Elateridae;1;0;160.123.541.523.679;0.601235415236788;1;6;3;3;0.125545050733292;0.807746211904208;1,72E+06;2,73E+10;0.2;4
2020;3;F2;LEMA;560;8;4;Psilothrix_viridicoerulea;29;0;160.123.541.523.679;0.601235415236788;1;6;3;3;0.125545050733292;0.807746211904208;1,72E+06;2,73E+10;0.2;4
2020;3;F3;BEMA;172;43;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;F3;LEMA;250;5;7;Brassicogethes_sp.;32;0;128.802.597.539.729;0.288025975397286;1;6;3;3;0.156775558625743;0.698614199126115;2,43E+07;8,98E+10;0.2;6
2020;3;F3;LEMA;250;5;1;Psilothrix_viridicoerulea;12;0;128.802.597.539.729;0.288025975397286;1;6;3;3;0.156775558625743;0.698614199126115;2,43E+07;8,98E+10;0.2;6
2020;3;F3;LEMA;250;5;2;Small bee 1_8_6;6;8;128.802.597.539.729;0.288025975397286;1;6;3;3;0.156775558625743;0.698614199126115;2,43E+07;8,98E+10;0.2;6
2020;3;F3;SOAS;495;9;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;F4;CETE;1887;17;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;F4;CHFU;544;17;1;Musca_sp.;1;0;1.6;0.6;1;4;2;2;0.130306006782078;0;0;1,55E+09;0.2;4
2020;3;F4;CHFU;544;17;1;Ulidiidae;3;0;1.6;0.6;1;4;2;2;0.130306006782078;0;0;1,55E+09;0.2;4
2020;3;F4;LEMA;608;16;3;Brassicogethes_sp.;17;0;254.838.709.677.419;154.838.709.677.419;1;6;3;3;0.136417359744924;0.503154488281672;4,99E+06;6,58E+10;0.2;4
2020;3;F4;LEMA;608;16;1;Sphaerophoria_scripta;1;0;254.838.709.677.419;154.838.709.677.419;1;6;3;3;0.136417359744924;0.503154488281672;4,99E+06;6,58E+10;0.2;4
2020;3;F4;LEMA;608;16;1;Tabanidae;0;1;254.838.709.677.419;154.838.709.677.419;1;6;3;3;0.136417359744924;0.503154488281672;4,99E+06;6,58E+10;0.2;4
2020;3;F4;PUPA;1260;20;2;Small bee 1_8_6;7;7;115.384.615.384.615;0.153846153846154;1;2;1;1;0.0827019504908013;6,88E+07;0.00111841687683797;5,80E+10;0.2;2
2020;3;F4;SCLA;31;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;F5;BEMA;560;140;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;F5;LEMA;145.5;3;2;Bombyliidae;2;2;132.311.991.371.703;0.323119913717031;1;6;3;3;0.103945405965173;0.493035025024597;1,87E+06;3,72E+10;0.2;6
2020;3;F5;LEMA;145.5;3;1;Brassicogethes_sp.;17;0;132.311.991.371.703;0.323119913717031;1;6;3;3;0.103945405965173;0.493035025024597;1,87E+06;3,72E+10;0.2;6
2020;3;F5;LEMA;145.5;3;1;Psilothrix_viridicoerulea;12;0;132.311.991.371.703;0.323119913717031;1;6;3;3;0.103945405965173;0.493035025024597;1,87E+06;3,72E+10;0.2;6
2020;3;F5;PUPA;322;14;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;F6;BEMA;100;25;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;F6;CETE;610.5;5.5;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;3;F6;CHFU;256;8;1;Ulidiidae;3;0;1.1;0.1;1;2;1;1;0.0961155503139756;0;0;1,55E+09;0.2;2
2020;3;F6;CHMI;41;41;4;Bee_sirphid_jarJ;1;0;1.8;0.8;1;2;1;1;0.125293547937615;0;0;1,55E+09;0.2;2
2020;3;F6;LEMA;648;8;3;Bombyliidae;2;2;149.308.755.760.369;0.493087557603687;1;4;2;2;0.13110365380354;0.503178209428807;6,41E+06;6,32E+10;0.2;4
2020;3;F6;LEMA;648;8;4;Brassicogethes_sp.;29;0;149.308.755.760.369;0.493087557603687;1;4;2;2;0.13110365380354;0.503178209428807;6,41E+06;6,32E+10;0.2;4
2020;3;F6;PUPA;896;7;3;Bombyliidae;1;3;182.692.307.692.308;0.826923076923077;1;4;2;2;0.108831456355616;1,86E+07;0.00461686917037582;2,55E+10;0.2;4
2020;3;F6;PUPA;896;7;1;Small bee 1_8_6;7;7;182.692.307.692.308;0.826923076923077;1;4;2;2;0.108831456355616;1,86E+07;0.00461686917037582;2,55E+10;0.2;4
2020;4;A1;BEMA;48;12;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;A1;LEMA;58;1;1;Brassicogethes_sp.;0;0;102.380.952.380.952;0.0238095238095238;1;2;1;1;0.0592357559820628;1;0;0.999999999998097;0.5;2
2020;4;A2;BEMA;16;4;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;A2;CHFU;32;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;A2;LEMA;58;1;3;Small bee 1_8_6;1;0;1.6;0.6;1;2;1;1;0.119676948452822;0.0256725225708654;0;0.999999999998098;0.5;2
2020;4;A3;BEMA;40;10;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;A3;CETE;222;2;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;A3;LEMA;174;3;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;A4;BEMA;12;3;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;A4;LEMA;58;1;1;Brassicogethes_sp.;8;0;102.380.952.380.952;0.0238095238095238;1;2;1;1;0.0592357559820628;1;0;0.999999999998097;0.5;2
2020;4;A5;BEMA;32;8;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;A5;LEMA;58;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;A6;BEMA;52;13;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;A6;LEMA;58;1;1;Brassicogethes_sp.;0;0;142.380.952.380.952;0.423809523809524;1;4;2;2;0.112756179003582;0.350448348380577;0;0.999999999998098;0.5;2
2020;4;A6;LEMA;58;1;2;Small bee 1_8_6;1;0;142.380.952.380.952;0.423809523809524;1;4;2;2;0.112756179003582;0.350448348380577;0;0.999999999998098;0.5;2
2020;4;B1;BEMA;80;20;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;B1;LEMA;64;2;2;Brassicogethes_sp.;8;0;104.761.904.761.905;0.0476190476190476;1;2;1;1;0.0790751980435794;1;0;0.999999999998097;0.5;2
2020;4;B2;LEMA;202;2;3;Brassicogethes_sp.;18;0;14.047.619.047.619;0.404761904761905;1;4;2;2;0.130013038725374;0.760445125909259;0;0.999999999998098;0.5;4
2020;4;B2;LEMA;202;2;1;Elateridae;2;0;14.047.619.047.619;0.404761904761905;1;4;2;2;0.130013038725374;0.760445125909259;0;0.999999999998098;0.5;4
2020;4;B3;BEMA;8;2;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;B3;CETE;1221;11;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;B3;CHFU;32;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;B3;LEMA;58;1;1;Black small melyridae;0;0;2;1;1;2;1;1;0.151019203362093;0;0;1;0.5;2
2020;4;B4;BEMA;52;13;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;B4;LEMA;58;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;B5;BEMA;64;16;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;B5;CETE;222;2;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;B5;LEMA;116;2;2;Brassicogethes_sp.;10;0;11.031.746.031.746;0.103174603174603;1;4;2;2;0.0993252796135834;0.74173025277281;0;0.999999999998097;0.5;4
2020;4;B5;LEMA;116;2;1;Psilothrix_viridicoerulea;9;0;11.031.746.031.746;0.103174603174603;1;4;2;2;0.0993252796135834;0.74173025277281;0;0.999999999998097;0.5;4
2020;4;B6;BEMA;120;30;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;C1;LEMA;552;8;3;Brassicogethes_sp.;10;0;14.047.619.047.619;0.404761904761905;1;4;2;2;0.130013038725377;0.760445125909259;0;0.999999999998098;0.5;4
2020;4;C1;LEMA;552;8;1;Elateridae;2;0;14.047.619.047.619;0.404761904761905;1;4;2;2;0.130013038725377;0.760445125909259;0;0.999999999998098;0.5;4
2020;4;C2;BEMA;16;4;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;C2;LEMA;58;1;3;Psilothrix_viridicoerulea;9;0;116.666.666.666.667;0.166666666666667;1;2;1;1;0.100146558630554;0.225190758318429;0;0.999999999998098;0.5;2
2020;4;C3;BEMA;16;4;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;C3;LEMA;174;3;7;Brassicogethes_sp.;18;0;233.333.333.333.333;133.333.333.333.333;1;6;3;3;0.272361472424971;0.698350705662039;0;0.999999999998098;0.5;4
2020;4;C3;LEMA;174;3;1;Cryptocephalus_sp.;0;0;233.333.333.333.333;133.333.333.333.333;1;6;3;3;0.272361472424971;0.698350705662039;0;0.999999999998098;0.5;4
2020;4;C3;LEMA;174;3;3;Psilothrix_viridicoerulea;11;0;233.333.333.333.333;133.333.333.333.333;1;6;3;3;0.272361472424971;0.698350705662039;0;0.999999999998098;0.5;4
2020;4;C4;BEMA;4;1;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;C4;LEMA;116;2;3;Brassicogethes_sp.;10;0;112.698.412.698.413;0.126984126984127;1;4;2;2;0.119164721675101;0.806297689579607;0;0.999999999998098;0.5;4
2020;4;C4;LEMA;116;2;1;Psilothrix_viridicoerulea;9;0;112.698.412.698.413;0.126984126984127;1;4;2;2;0.119164721675101;0.806297689579607;0;0.999999999998098;0.5;4
2020;4;C5;BEMA;120;30;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;C5;LEMA;58;1;2;Brassicogethes_sp.;18;0;11.031.746.031.746;0.103174603174603;1;4;2;2;0.0993252796135812;0.74173025277281;0;0.999999999998097;0.5;4
2020;4;C5;LEMA;58;1;1;Psilothrix_viridicoerulea;9;0;11.031.746.031.746;0.103174603174603;1;4;2;2;0.0993252796135812;0.74173025277281;0;0.999999999998097;0.5;4
2020;4;C6;BEMA;56;14;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;D1;CETE;666;6;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;D1;LEMA;252;6;1;Big_bee_2_8_7;1;0;165.079.365.079.365;0.650793650793651;1;6;3;3;0.172957041131865;0.706163117698843;0;0.999999999998097;0.5;4
2020;4;D1;LEMA;252;6;4;Brassicogethes_sp.;18;0;165.079.365.079.365;0.650793650793651;1;6;3;3;0.172957041131865;0.706163117698843;0;0.999999999998097;0.5;4
2020;4;D1;LEMA;252;6;1;Psilothrix_viridicoerulea;9;0;165.079.365.079.365;0.650793650793651;1;6;3;3;0.172957041131865;0.706163117698843;0;0.999999999998097;0.5;4
2020;4;D2;BEMA;8;2;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;4;D2;LEMA;58;1;2;bee_1_1_6;0;0;2.5;1.5;1;4;2;2;0.155507419542339;0.00411017309795004;0;0.999999999998097;0.5;2
2020;4;D2;LEMA;58;1;1;Big_bee_2_8_7;1;0;2.5;1.5;1;4;2;2;0.155507419542339;0.00411017309795004;0;0.999999999998097;0.5;2
2020;4;D3;BEMA;16;4;0;None;0;0;0;0;0;0;0;0;0;0;0;0;0;0
