Day;Month;Year;Plot ;Subplot;Group;Order;Family;Species; Visits;Plant;Plant_Simple;
7;4;2016;5;A4;Beetle;Coleoptera;Meloidae;NA;1;LEMA;LEMA;
7;4;2016;6;F6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
7;4;2016;6;F6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;LEMA;LEMA;
7;4;2016;6;B6;Beetle;Coleoptera;NA;NA;1;ME;ME;
7;4;2016;6;A4;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;ME;ME;
7;4;2016;6;A5;Beetle;Coleoptera;Chrysomelidae;Cryptocephalus_sp.;1;ME;ME;
7;4;2016;1;F6;Beetle;Coleoptera;Meloidae;NA;1;ME;ME;
7;4;2016;1;E3;Beetle;Coleoptera;NA;NA;1;BEMA;BEMA;
7;4;2016;2;A4;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;ME;ME;
7;4;2016;2;C3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;SCLA;SCLA;
7;4;2016;2;A4;Beetle;Coleoptera;NA;NA;1;ME;ME;
7;4;2016;2;E3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;ME;ME;
7;4;2016;2;E3;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;ME;ME;
7;4;2016;3;NA;NA;NA;NA;NA;1;ME;ME;
14;4;2016;5;D6;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
14;4;2016;5;E3;Bee;Hymenoptera;Megachilidae;Osmia_ligurica;1;LEMA;LEMA;
14;4;2016;5;B2;Bee;Hymenoptera;Megachilidae;Osmia_ligurica;1;LEMA;LEMA;
14;4;2016;5;B2;Bee;Hymenoptera;Andrenidae;NA;1;LEMA;LEMA;
14;4;2016;5;B3;Bee;Hymenoptera;Megachilidae;Osmia_ligurica;1;LEMA;LEMA;
14;4;2016;5;C4;Bee;Hymenoptera;Megachilidae;Osmia_ligurica;1;LEMA;LEMA;
14;4;2016;5;A1;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
14;4;2016;5;A1;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
14;4;2016;5;A1;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
14;4;2016;5;A1;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
14;4;2016;5;A1;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
14;4;2016;5;A3;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
14;4;2016;5;A3;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
14;4;2016;5;B3;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
14;4;2016;5;B3;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
14;4;2016;5;B3;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
14;4;2016;5;B3;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
14;4;2016;5;B3;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
14;4;2016;5;B3;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
14;4;2016;5;C6;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
14;4;2016;5;B6;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
14;4;2016;5;D6;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
14;4;2016;5;D4;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
14;4;2016;5;D4;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
14;4;2016;5;D4;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
14;4;2016;5;D4;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
14;4;2016;5;D4;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
14;4;2016;4;E1;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
14;4;2016;4;E1;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
14;4;2016;6;A2;Fly;Diptera;NA;NA;1;BEMA;BEMA;
14;4;2016;6;C1;Beetle;Coleoptera;NA;NA;1;BEMA;BEMA;
14;4;2016;6;A2;Beetle;Coleoptera;NA;NA;1;BEMA;BEMA;
14;4;2016;6;B1;Fly;Diptera;Syrphidae;NA;1;BEMA;BEMA;
14;4;2016;6;C1;Fly;Diptera;Syrphidae;NA;1;BEMA;BEMA;
14;4;2016;6;B2;Beetle;Coleoptera;NA;NA;1;BEMA;BEMA;
14;4;2016;6;E2;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
14;4;2016;7;D6;Fly;Diptera;NA;NA;1;CHMI;CHMI;
14;4;2016;7;E6;Fly;Diptera;NA;NA;1;BEMA;BEMA;
14;4;2016;7;D6;Beetle;Coleoptera;Melyridae;Psilothrix_viridicoerulea;1;CHMI;CHMI;
14;4;2016;7;D6;Fly;Diptera;Syrphidae;NA;1;CHMI;CHMI;
14;4;2016;7;D6;Fly;Diptera;Bombyliidae;NA;1;CHMI;CHMI;
14;4;2016;7;A6;Fly;Diptera;NA;NA;1;CHMI;CHMI;
14;4;2016;7;A6;NA;NA;NA;NA;1;CHMI;CHMI;
14;4;2016;7;A6;Fly;Diptera;Syrphidae;NA;1;CHMI;CHMI;
14;4;2016;7;A6;Fly;Diptera;Sarcophagidae;Sarcophaga_sp.;1;CHMI;CHMI;
14;4;2016;7;A6;Beetle;Coleoptera;NA;NA;1;CHMI;CHMI;
14;4;2016;8;F1;Fly;Diptera;Syrphidae;NA;1;CHMI;CHMI;
14;4;2016;8;B5;Bee;Hymenoptera;Halictidae;Lasioglossum_sp.;1;ME;ME;
14;4;2016;8;F1;Beetle;Coleoptera;NA;NA;1;BEMA;BEMA;
14;4;2016;8;F1;Beetle;Coleoptera;NA;NA;1;CHMI;CHMI;
14;4;2016;8;F1;Fly;Diptera;Bombyliidae;NA;1;CHMI;CHMI;
14;4;2016;1;NA;NA;NA;NA;NA;1;ME;ME;
14;4;2016;1;NA;NA;NA;NA;NA;1;CETE;CETE;
14;4;2016;2;NA;NA;NA;NA;NA;1;ME;ME;
14;4;2016;2;NA;NA;NA;NA;NA;1;CETE;CETE;
14;4;2016;3;NA;NA;NA;NA;NA;1;ME;ME;
14;4;2016;3;NA;NA;NA;NA;NA;1;CETE;CETE;
18;4;2016;1;E6;Fly;Diptera;Bibionidae;Dilophus_sp.;1;LEMA;LEMA;
18;4;2016;1;B3;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
18;4;2016;1;B1;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
18;4;2016;1;B3;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
18;4;2016;2;B6;Bee;Hymenoptera;Halictidae;Lasioglossum_sp.;1;ME;ME;
18;4;2016;2;F6;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
18;4;2016;3;A3;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
18;4;2016;3;C3;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
18;4;2016;3;E1;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
18;4;2016;3;E1;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
18;4;2016;3;B4;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
18;4;2016;7;E1;Fly;Diptera;Syrphidae;NA;1;BEMA;BEMA;
18;4;2016;7;B5;NA;NA;NA;NA;1;CHMI;CHMI;
18;4;2016;7;E5;NA;NA;NA;NA;1;BEMA;BEMA;
18;4;2016;7;B5;Fly;Diptera;Syrphidae;NA;1;BEMA;BEMA;
18;4;2016;7;E1;Fly;Diptera;NA;NA;1;BEMA;BEMA;
18;4;2016;7;A2;Beetle;Coleoptera;Coccinellidae;Coccinella_sp. ;1;BEMA;BEMA;
18;4;2016;7;E1;Beetle;Coleoptera;NA;NA;1;CHMI;CHMI;
18;4;2016;7;A6;Beetle;Coleoptera;NA;NA;1;CHMI;CHMI;
18;4;2016;8;C6;Beetle;Coleoptera;NA;NA;1;BEMA;BEMA;
18;4;2016;8;A4;Beetle;Coleoptera;NA;NA;1;BEMA;BEMA;
18;4;2016;8;C5;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;ME;ME;
18;4;2016;8;B1;Beetle;Coleoptera;NA;NA;1;BEMA;BEMA;
18;4;2016;8;A3;NA;NA;NA;NA;1;BEMA;BEMA;
18;4;2016;9;NA;NA;NA;NA;NA;1;CETE;CETE;
18;4;2016;9;NA;NA;NA;NA;NA;1;ME;ME;
18;4;2016;9;NA;NA;NA;NA;NA;1;BEMA;BEMA;
18;4;2016;4;NA;NA;NA;NA;NA;1;CETE;CETE;
18;4;2016;4;NA;NA;NA;NA;NA;1;SPRU;SPRU;
18;4;2016;4;NA;NA;NA;NA;NA;1;BEMA;BEMA;
18;4;2016;5;NA;NA;NA;NA;NA;1;BEMA;BEMA;
18;4;2016;5;NA;NA;NA;NA;NA;1;ME;ME;
18;4;2016;6;NA;NA;NA;NA;NA;1;BEMA;BEMA;
18;4;2016;6;NA;NA;NA;NA;NA;1;ME;ME;
18;4;2016;OUT;OUT;Fly;Diptera;Syrphidae;NA;1;ME;ME;
18;4;2016;OUT;OUT;Fly;Diptera;Syrphidae;NA;1;ME;ME;
18;4;2016;OUT;OUT;Bee;Hymenoptera;Apidae;Eucera_sp.;1;ME;ME;
26;4;2016;1;F5;Bee;Hymenoptera;Andrenidae;NA;1;SCLA;SCLA;
26;4;2016;1;D6;Bee;Hymenoptera;Megachilidae;Osmia_submicans;1;LEMA;LEMA;
26;4;2016;1;D4;Bee;Hymenoptera;Apidae;Eucera_sp.;1;LEMA;LEMA;
26;4;2016;1;E5;Bee;Hymenoptera;Apidae;Eucera_sp.;1;LEMA;LEMA;
26;4;2016;1;D2;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
26;4;2016;1;E3;Fly;Diptera;Syrphidae;NA;1;LEMA;LEMA;
26;4;2016;1;E5;Bee;Hymenoptera;Andrenidae;NA;1;LEMA;LEMA;
26;4;2016;1;E3;Bee;Hymenoptera;Andrenidae;NA;1;LEMA;LEMA;
26;4;2016;1;E3;Bee;Hymenoptera;Andrenidae;NA;1;LEMA;LEMA;
26;4;2016;1;F5;Bee;Hymenoptera;Halictidae;Lasioglossum_sp.;1;LEMA;LEMA;
26;4;2016;1;F5;Bee;Hymenoptera;Halictidae;Lasioglossum_sp.;1;LEMA;LEMA;
26;4;2016;1;F5;Bee;Hymenoptera;Halictidae;Lasioglossum_sp.;1;LEMA;LEMA;
26;4;2016;1;OUT;Neuroptera;Neuroptera;Ascalaphidae;Libelloides_sp. ;1;Out;Out;
26;4;2016;1;C5;Bee;Hymenoptera;Megachilidae;Osmia_submicans;1;LEMA;LEMA;
26;4;2016;1;F1;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
26;4;2016;2;F4;Bee;Hymenoptera;Megachilidae;Osmia_submicans;1;LEMA;LEMA;
26;4;2016;2;F4;Bee;Hymenoptera;Megachilidae;Osmia_submicans;1;LEMA;LEMA;
26;4;2016;2;F1;Bee;Hymenoptera;Andrenidae;NA;1;ME;ME;
26;4;2016;2;F1;Bee;Hymenoptera;Andrenidae;NA;1;LEMA;LEMA;
26;4;2016;2;F1;Bee;Hymenoptera;Andrenidae;NA;1;LEMA;LEMA;
26;4;2016;2;D4;Bee;Hymenoptera;Halictidae;Lasioglossum_sp.;1;ME;ME;
26;4;2016;2;F4;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;LEMA;LEMA;
26;4;2016;3;D4;Bee;Hymenoptera;Andrenidae;NA;1;LEMA;LEMA;
26;4;2016;3;C4;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
26;4;2016;3;C6;Bee;Hymenoptera;Halictidae;Lasioglossum_sp.;1;LEMA;LEMA;
26;4;2016;3;D6;Bee;Hymenoptera;Halictidae;Lasioglossum_sp.;1;LEMA;LEMA;
26;4;2016;3;D4;Bee;Hymenoptera;Megachilidae;Osmia_submicans;1;LEMA;LEMA;
26;4;2016;4;B3;Bee;Hymenoptera;Megachilidae;Osmia_submicans;1;LEMA;LEMA;
26;4;2016;4;D6;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;LEMA;LEMA;
26;4;2016;4;D2;Bee;Hymenoptera;Megachilidae;Osmia_submicans;1;BEMA;BEMA;
26;4;2016;4;D2;Bee;Hymenoptera;Megachilidae;Osmia_submicans;1;ME;ME;
26;4;2016;7;F1;Beetle;Coleoptera;NA;NA;1;ME;ME;
26;4;2016;8;C5;Fly;Diptera;NA;NA;1;BEMA;BEMA;
5;5;2016;1;A3;Bee;Hymenoptera;Megachilidae;Osmia_submicans;1;LEMA;LEMA;
5;5;2016;1;C1;Bee;Hymenoptera;Megachilidae;Osmia_submicans;1;LEMA;LEMA;
5;5;2016;1;C3;Bee;Hymenoptera;Megachilidae;Osmia_submicans;1;LEMA;LEMA;
5;5;2016;1;C3;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
5;5;2016;1;D6;Bee;Hymenoptera;Halictidae;Lasioglossum_sp.;1;LEMA;LEMA;
5;5;2016;1;D5;Bee;Hymenoptera;Halictidae;Lasioglossum_sp.;1;LEMA;LEMA;
5;5;2016;1;B2;Bee;Hymenoptera;Halictidae;Lasioglossum_sp.;1;LEMA;LEMA;
5;5;2016;2;C1;Beetle;Coleoptera;NA;NA;1;LEMA;LEMA;
5;5;2016;2;F1;Butterfly;Lepidoptera;NA;NA;1;Medicago;Medicago;
5;5;2016;3;E5;Bee;Hymenoptera;Andrenidae;NA;1;LEMA;LEMA;
5;5;2016;3;E5;Bee;Hymenoptera;Andrenidae;NA;1;LEMA;LEMA;
5;5;2016;3;E5;Bee;Hymenoptera;Andrenidae;NA;1;LEMA;LEMA;
5;5;2016;3;D6;Bee;Hymenoptera;Andrenidae;NA;1;ME;ME;
5;5;2016;3;D6;Bee;Hymenoptera;Andrenidae;NA;1;ME;ME;
5;5;2016;4;F1;Bee;Hymenoptera;Andrenidae;NA;1;ME;ME;
5;5;2016;4;E3;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;ME;ME;
5;5;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
5;5;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
5;5;2016;7;F6;Bee;Hymenoptera;Andrenidae;NA;1;PUPA;PUPA;
5;5;2016;7;A4;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
5;5;2016;7;F6;Bee;Hymenoptera;Andrenidae;NA;1;PUPA;PUPA;
5;5;2016;8;D3;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
5;5;2016;8;D3;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
5;5;2016;8;A3;Butterfly;Lepidoptera;NA;NA;1;BEMA;BEMA;
5;5;2016;8;A3;Butterfly;Lepidoptera;NA;NA;1;BEMA;BEMA;
5;5;2016;8;A3;Butterfly;Lepidoptera;NA;NA;1;BEMA;BEMA;
5;5;2016;8;B2;Butterfly;Lepidoptera;NA;NA;1;ME;ME;
5;5;2016;8;E2;Butterfly;Lepidoptera;NA;NA;1;ME;ME;
5;5;2016;8;C3;Bee;Hymenoptera;Megachilidae;Osmia_submicans;1;PUPA;PUPA;
5;5;2016;8;C3;Bee;Hymenoptera;Megachilidae;Osmia_submicans;1;PUPA;PUPA;
5;5;2016;8;B6;Bee;Hymenoptera;Megachilidae;Osmia_ligurica;1;PUPA;PUPA;
5;5;2016;8;B5;Bee;Hymenoptera;Megachilidae;Osmia_ligurica;1;PUPA;PUPA;
5;5;2016;9;A5;Butterfly;Lepidoptera;NA;NA;1;BEMA;BEMA;
15;5;2016;7;F6;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
15;5;2016;8;A3;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
15;5;2016;8;C3;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
15;5;2016;8;C6;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;1;B1;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;LEMA;LEMA;
19;5;2016;1;A1;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;LEMA;LEMA;
19;5;2016;1;A1;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;LEMA;LEMA;
19;5;2016;5;D4;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;LEMA;LEMA;
19;5;2016;5;D5;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;SCLA;SCLA;
19;5;2016;5;E5;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;LEMA;LEMA;
19;5;2016;5;D6;Butterfly;Lepidoptera;NA;NA;1;LEMA;LEMA;
19;5;2016;5;D5;Bee;Hymenoptera;Andrenidae;NA;1;LEMA;LEMA;
19;5;2016;5;E6;Bee;Hymenoptera;Andrenidae;NA;1;LEMA;LEMA;
19;5;2016;7;D1;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;D3;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;F5;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;F2;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;E1;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;D1;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;D2;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;F2;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;D5;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;D5;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;F3;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;F5;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;F5;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;F6;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;F6;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;C2;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;F6;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;C3;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;ME;ME;
19;5;2016;7;C4;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;F3;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;F5;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;D1;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;F6;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;F4;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;F6;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;D2;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;D4;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;F6;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;F5;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;F5;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;F6;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;F6;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;F5;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;E6;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;E6;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;E6;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;E6;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;E6;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;E1;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;A4;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;F2;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;F2;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;7;A4;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;8;C3;Butterfly;Lepidoptera;NA;NA;1;PUPA;PUPA;
19;5;2016;8;C3;Butterfly;Lepidoptera;NA;NA;1;PUPA;PUPA;
19;5;2016;8;A4;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;8;F1;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;8;F1;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;8;F1;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;8;F1;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;8;E1;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
19;5;2016;8;E2;Butterfly;Lepidoptera;Pieridae;Colias_croceus;1;PUPA;PUPA;
9;6;2016;3;A2;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;3;A2;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;3;A2;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;3;B6;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;3;C5;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;3;B2;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;3;E6;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;3;C3;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;3;C3;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;3;C3;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;3;C3;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;3;D2;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;F6;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;F6;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;F6;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;F6;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;E6;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;F6;Fly;Diptera;Syrphidae;NA;1;LEMA;LEMA;
9;6;2016;5;F6;Fly;Diptera;Syrphidae;NA;1;LEMA;LEMA;
9;6;2016;5;F5;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;F5;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;A5;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;A5;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;A4;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;B5;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;D5;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;A5;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;A5;Fly;Diptera;Bombyliidae;NA;1;SCLA;SCLA;
9;6;2016;5;A5;Fly;Diptera;NA;NA;1;LEMA;LEMA;
9;6;2016;5;D6;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;D6;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;D6;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;D6;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;B3;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;A4;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;A4;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;A4;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;F6;Fly;Diptera;Syrphidae;NA;1;LEMA;LEMA;
9;6;2016;5;E4;Fly;Diptera;Syrphidae;NA;1;LEMA;LEMA;
9;6;2016;5;D5;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;D5;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;D5;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;C3;Fly;Diptera;Syrphidae;NA;1;LEMA;LEMA;
9;6;2016;5;B5;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;5;B4;Fly;Diptera;Bombyliidae;NA;1;LEMA;LEMA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
9;6;2016;7;F6;Fly;Diptera;Bombyliidae;NA;1;PUPA;PUPA;
