"plot";"subplot";"focal";"distance";"neigh_intra";"neigh_inter";"edge"
7;"D4";"POMA";"d1";10;1;FALSE
7;"D4";"SPRU";"d1";4;3;FALSE
7;"D5";"BEMA";"d1";0;2;FALSE
7;"D5";"CETE";"d1";0;3;FALSE
7;"D5";"MESU";"d1";0;7;FALSE
7;"D5";"PAIN";"d1";0;2;FALSE
7;"D5";"POMA";"d1";10;2;FALSE
7;"D5";"SPRU";"d1";0;8;FALSE
7;"D6";"BEMA";"d1";0;5;TRUE
7;"D6";"CETE";"d1";0;5;TRUE
7;"D6";"POMA";"d1";10;1;TRUE
7;"E1";"BEMA";"d1";2;6;TRUE
7;"E1";"POMA";"d1";8;0;TRUE
7;"E1";"SPRU";"d1";1;4;TRUE
7;"E2";"BEMA";"d1";3;7;FALSE
7;"E2";"CETE";"d1";0;5;FALSE
7;"E2";"POMA";"d1";7;3;FALSE
7;"E2";"SPRU";"d1";1;2;FALSE
7;"E3";"BEMA";"d1";0;1;FALSE
7;"E3";"CETE";"d1";0;0;FALSE
7;"E3";"PAIN";"d1";0;4;FALSE
7;"E3";"POMA";"d1";10;3;FALSE
7;"E3";"SPRU";"d1";3;4;FALSE
7;"E4";"BEMA";"d1";2;1;FALSE
7;"E4";"CETE";"d1";0;5;FALSE
7;"E4";"MESU";"d1";0;6;FALSE
7;"E4";"PAIN";"d1";0;1;FALSE
7;"E4";"POMA";"d1";8;1;FALSE
7;"E4";"SPRU";"d1";0;8;FALSE
7;"E5";"BEMA";"d1";2;2;FALSE
7;"E5";"CETE";"d1";1;4;FALSE
7;"E5";"MESU";"d1";0;5;FALSE
7;"E5";"POMA";"d1";4;5;FALSE
7;"E5";"SPRU";"d1";0;7;FALSE
7;"E6";"BEMA";"d1";0;2;TRUE
7;"E6";"CETE";"d1";0;5;TRUE
7;"E6";"MESU";"d1";0;6;TRUE
7;"E6";"POMA";"d1";10;1;TRUE
7;"E6";"SPRU";"d1";2;2;TRUE
7;"F1";"BEMA";"d1";4;0;TRUE
7;"F1";"POMA";"d1";10;2;TRUE
7;"F2";"BEMA";"d1";2;3;TRUE
7;"F2";"CETE";"d1";0;4;TRUE
7;"F2";"POMA";"d1";10;3;TRUE
7;"F2";"SPRU";"d1";1;1;TRUE
7;"F3";"BEMA";"d1";2;2;TRUE
7;"F3";"PLCO";"d1";0;4;TRUE
7;"F3";"POMA";"d1";8;3;TRUE
7;"F3";"SPRU";"d1";2;10;TRUE
7;"F4";"BEMA";"d1";1;6;TRUE
7;"F4";"CETE";"d1";1;5;TRUE
7;"F4";"POMA";"d1";10;2;TRUE
7;"F4";"SPRU";"d1";4;5;TRUE
7;"F5";"BEMA";"d1";0;4;TRUE
7;"F5";"CETE";"d1";0;4;TRUE
7;"F5";"POMA";"d1";10;2;TRUE
7;"F5";"SPRU";"d1";1;10;TRUE
7;"F6";"BEMA";"d1";0;5;TRUE
7;"F6";"CETE";"d1";1;10;TRUE
7;"F6";"POMA";"d1";10;2;TRUE
7;"F6";"SPRU";"d1";2;8;TRUE
8;"A1";"BEMA";"d1";2;11;TRUE
8;"A1";"CETE";"d1";2;7;TRUE
8;"A1";"POMA";"d1";10;3;TRUE
8;"A1";"SPRU";"d1";2;8;TRUE
8;"A2";"BEMA";"d1";0;2;TRUE
8;"A2";"CETE";"d1";2;7;TRUE
8;"A2";"POMA";"d1";10;2;TRUE
8;"A2";"SPRU";"d1";1;11;TRUE
8;"A3";"BEMA";"d1";0;5;TRUE
8;"A3";"CETE";"d1";4;3;TRUE
8;"A3";"PLCO";"d1";0;2;TRUE
8;"A3";"POMA";"d1";10;2;TRUE
8;"A3";"SPRU";"d1";0;9;TRUE
8;"A4";"BEMA";"d1";1;2;TRUE
8;"A4";"CETE";"d1";2;4;TRUE
8;"A4";"MESU";"d1";2;20;TRUE
8;"A4";"PAIN";"d1";0;2;TRUE
8;"A4";"PLCO";"d1";0;2;TRUE
8;"A4";"POMA";"d1";8;5;TRUE
8;"A5";"BEMA";"d1";0;1;TRUE
8;"A5";"CETE";"d1";2;1;TRUE
8;"A5";"MESU";"d1";0;10;TRUE
8;"A5";"PLCO";"d1";0;2;TRUE
8;"A5";"POMA";"d1";8;2;TRUE
8;"A5";"SPRU";"d1";1;7;TRUE
8;"A6";"BEMA";"d1";0;4;TRUE
8;"A6";"CETE";"d1";1;10;TRUE
8;"A6";"MESU";"d1";0;13;TRUE
8;"A6";"PAIN";"d1";0;7;TRUE
8;"A6";"PLCO";"d1";0;2;TRUE
8;"A6";"POMA";"d1";6;2;TRUE
8;"A6";"SPRU";"d1";3;7;TRUE
8;"B1";"BEMA";"d1";0;3;TRUE
8;"B1";"CETE";"d1";0;7;TRUE
8;"B1";"POMA";"d1";6;4;TRUE
8;"B1";"SPRU";"d1";2;10;TRUE
8;"B2";"BEMA";"d1";0;2;FALSE
8;"B2";"CETE";"d1";1;7;FALSE
8;"B2";"MESU";"d1";1;9;FALSE
8;"B2";"POMA";"d1";8;3;FALSE
8;"B2";"SPRU";"d1";1;8;FALSE
8;"B3";"BEMA";"d1";0;3;FALSE
8;"B3";"CETE";"d1";1;3;FALSE
8;"B3";"MESU";"d1";0;8;FALSE
8;"B3";"PLCO";"d1";0;3;FALSE
8;"B3";"POMA";"d1";3;4;FALSE
8;"B3";"SPRU";"d1";1;4;FALSE
8;"B4";"BEMA";"d1";0;2;FALSE
8;"B4";"CETE";"d1";0;7;FALSE
8;"B4";"MESU";"d1";0;8;FALSE
8;"B4";"POMA";"d1";8;2;FALSE
8;"B4";"SPRU";"d1";3;6;FALSE
8;"B5";"BEMA";"d1";0;3;FALSE
8;"B5";"CETE";"d1";2;0;FALSE
8;"B5";"PAIN";"d1";1;6;FALSE
8;"B5";"PLCO";"d1";3;2;FALSE
8;"B5";"POMA";"d1";8;3;FALSE
8;"B5";"SPRU";"d1";1;11;FALSE
8;"B6";"BEMA";"d1";0;3;TRUE
8;"B6";"CETE";"d1";0;11;TRUE
8;"B6";"POMA";"d1";10;2;TRUE
8;"C1";"BEMA";"d1";0;6;TRUE
8;"C1";"CETE";"d1";0;6;TRUE
8;"C1";"POMA";"d1";10;2;TRUE
8;"C1";"SPRU";"d1";1;9;TRUE
8;"C2";"BEMA";"d1";0;2;FALSE
8;"C2";"CETE";"d1";0;5;FALSE
8;"C2";"POMA";"d1";8;1;FALSE
8;"C3";"CETE";"d1";2;2;FALSE
8;"C3";"MESU";"d1";0;6;FALSE
8;"C3";"PAIN";"d1";0;4;FALSE
8;"C3";"POMA";"d1";10;0;FALSE
8;"C4";"CETE";"d1";0;1;FALSE
8;"C4";"PLCO";"d1";1;1;FALSE
8;"C4";"POMA";"d1";5;1;FALSE
8;"C5";"BEMA";"d1";0;3;FALSE
8;"C5";"CETE";"d1";0;3;FALSE
8;"C5";"MESU";"d1";1;5;FALSE
8;"C5";"PAIN";"d1";1;6;FALSE
8;"C5";"POMA";"d1";6;1;FALSE
8;"C6";"BEMA";"d1";3;2;TRUE
8;"C6";"CETE";"d1";0;8;TRUE
8;"C6";"POMA";"d1";10;3;TRUE
8;"C6";"SPRU";"d1";2;3;TRUE
8;"D1";"BEMA";"d1";2;7;TRUE
8;"D1";"CETE";"d1";1;5;TRUE
8;"D1";"POMA";"d1";10;4;TRUE
8;"D1";"SPRU";"d1";3;9;TRUE
8;"D2";"BEMA";"d1";0;1;FALSE
8;"D2";"CETE";"d1";0;12;FALSE
8;"D2";"POMA";"d1";10;0;FALSE
8;"D3";"CETE";"d1";3;1;FALSE
8;"D3";"PLCO";"d1";0;2;FALSE
8;"D3";"POMA";"d1";4;1;FALSE
8;"D4";"CETE";"d1";1;0;FALSE
8;"D4";"MESU";"d1";0;6;FALSE
8;"D4";"POMA";"d1";7;0;FALSE
8;"D5";"BEMA";"d1";1;0;FALSE
8;"D5";"CETE";"d1";1;6;FALSE
8;"D5";"PLCO";"d1";0;3;FALSE
8;"D5";"POMA";"d1";8;1;FALSE
8;"D5";"SPRU";"d1";3;7;FALSE
8;"D6";"BEMA";"d1";0;4;TRUE
8;"D6";"CETE";"d1";0;6;TRUE
8;"D6";"MESU";"d1";0;5;TRUE
8;"D6";"POMA";"d1";10;2;TRUE
8;"E1";"BEMA";"d1";2;2;TRUE
8;"E1";"CETE";"d1";1;6;TRUE
8;"E1";"MESU";"d1";0;10;TRUE
8;"E1";"POMA";"d1";10;1;TRUE
8;"E1";"SPRU";"d1";2;10;TRUE
8;"E2";"BEMA";"d1";0;4;FALSE
8;"E2";"CETE";"d1";1;4;FALSE
8;"E2";"POMA";"d1";10;0;FALSE
8;"E2";"SPRU";"d1";1;5;FALSE
8;"E3";"BEMA";"d1";0;0;FALSE
8;"E3";"CETE";"d1";0;2;FALSE
8;"E3";"MESU";"d1";0;22;FALSE
8;"E3";"PAIN";"d1";0;4;FALSE
8;"E3";"POMA";"d1";10;1;FALSE
8;"E4";"CETE";"d1";0;10;FALSE
8;"E4";"POMA";"d1";8;2;FALSE
8;"E4";"SPRU";"d1";1;10;FALSE
8;"E5";"CETE";"d1";0;5;FALSE
8;"E5";"MESU";"d1";0;10;FALSE
8;"E5";"POMA";"d1";8;0;FALSE
8;"E6";"BEMA";"d1";0;2;TRUE
8;"E6";"CETE";"d1";0;4;TRUE
8;"E6";"POMA";"d1";7;0;TRUE
8;"F1";"BEMA";"d1";2;4;TRUE
8;"F1";"CETE";"d1";0;9;TRUE
8;"F1";"PAIN";"d1";0;6;TRUE
8;"F1";"POMA";"d1";10;2;TRUE
8;"F1";"SPRU";"d1";2;9;TRUE
8;"F2";"BEMA";"d1";3;5;TRUE
8;"F2";"CETE";"d1";0;8;TRUE
8;"F2";"POMA";"d1";8;4;TRUE
8;"F2";"SPRU";"d1";3;7;TRUE
8;"F3";"BEMA";"d1";1;0;TRUE
8;"F3";"CETE";"d1";0;5;TRUE
8;"F3";"PAIN";"d1";0;5;TRUE
8;"F3";"POMA";"d1";5;1;TRUE
8;"F3";"SPRU";"d1";2;3;TRUE
8;"F4";"BEMA";"d1";3;5;TRUE
8;"F4";"CETE";"d1";2;7;TRUE
8;"F4";"PAIN";"d1";0;8;TRUE
8;"F4";"POMA";"d1";5;2;TRUE
8;"F5";"BEMA";"d1";2;1;TRUE
8;"F5";"CETE";"d1";1;9;TRUE
8;"F5";"PAIN";"d1";0;7;TRUE
8;"F5";"POMA";"d1";10;2;TRUE
8;"F6";"BEMA";"d1";0;4;TRUE
8;"F6";"CETE";"d1";1;6;TRUE
8;"F6";"PAIN";"d1";0;0;TRUE
8;"F6";"POMA";"d1";9;2;TRUE
9;"A1";"PAIN";"d1";4;6;TRUE
9;"A1";"POMA";"d1";10;0;TRUE
9;"A2";"MESU";"d1";0;6;TRUE
9;"A2";"PAIN";"d1";3;2;TRUE
9;"A2";"POMA";"d1";10;2;TRUE
9;"A3";"MESU";"d1";0;6;TRUE
9;"A3";"PAIN";"d1";2;5;TRUE
9;"A3";"POMA";"d1";8;1;TRUE
9;"A4";"MESU";"d1";0;10;TRUE
9;"A4";"PAIN";"d1";2;2;TRUE
9;"A4";"POMA";"d1";6;0;TRUE
9;"A5";"MESU";"d1";0;20;TRUE
9;"A5";"PAIN";"d1";0;3;TRUE
9;"A5";"POMA";"d1";10;1;TRUE
9;"A6";"MESU";"d1";1;10;TRUE
9;"A6";"POMA";"d1";10;1;TRUE
9;"B1";"MESU";"d1";0;20;TRUE
9;"B1";"POMA";"d1";8;1;TRUE
9;"B2";"POMA";"d1";9;0;FALSE
9;"B3";"PAIN";"d1";2;2;FALSE
9;"B3";"POMA";"d1";9;0;FALSE
9;"B4";"MESU";"d1";0;10;FALSE
9;"B4";"POMA";"d1";10;0;FALSE
9;"B5";"MESU";"d1";0;5;FALSE
9;"B5";"POMA";"d1";10;0;FALSE
9;"B6";"MESU";"d1";0;0;TRUE
9;"B6";"POMA";"d1";10;1;TRUE
9;"C1";"POMA";"d1";10;2;TRUE
9;"C2";"MESU";"d1";0;10;FALSE
9;"C2";"POMA";"d1";8;1;FALSE
9;"C3";"PAIN";"d1";0;0;FALSE
9;"C3";"POMA";"d1";8;0;FALSE
9;"C4";"POMA";"d1";8;0;FALSE
9;"C5";"MESU";"d1";0;11;FALSE
9;"C5";"POMA";"d1";10;1;FALSE
9;"C6";"MESU";"d1";0;8;TRUE
9;"C6";"POMA";"d1";5;0;TRUE
9;"D1";"PAIN";"d1";0;4;TRUE
9;"D1";"POMA";"d1";8;2;TRUE
9;"D2";"PAIN";"d1";0;0;FALSE
9;"D2";"PLCO";"d1";0;2;FALSE
9;"D2";"POMA";"d1";5;2;FALSE
9;"D3";"PAIN";"d1";0;0;FALSE
9;"D3";"POMA";"d1";5;1;FALSE
9;"D4";"MESU";"d1";0;0;FALSE
9;"D4";"PAIN";"d1";0;0;FALSE
9;"D4";"POMA";"d1";8;2;FALSE
9;"D5";"MESU";"d1";0;20;FALSE
9;"D5";"POMA";"d1";10;0;FALSE
9;"D6";"PAIN";"d1";0;10;TRUE
9;"D6";"POMA";"d1";10;3;TRUE
9;"E1";"BEMA";"d1";0;0;TRUE
9;"E1";"PAIN";"d1";3;0;TRUE
9;"E1";"POMA";"d1";5;1;TRUE
9;"E2";"PAIN";"d1";2;0;FALSE
9;"E2";"POMA";"d1";3;1;FALSE
9;"E3";"BEMA";"d1";0;0;FALSE
9;"E3";"POMA";"d1";4;0;FALSE
9;"E4";"POMA";"d1";8;0;FALSE
9;"E5";"POMA";"d1";8;1;FALSE
9;"E6";"POMA";"d1";10;2;TRUE
9;"F1";"POMA";"d1";0;1;TRUE
9;"F2";"PLCO";"d1";0;0;TRUE
9;"F2";"POMA";"d1";2;2;TRUE
9;"F3";"PLCO";"d1";0;0;TRUE
9;"F5";"POMA";"d1";2;0;TRUE
9;"F6";"POMA";"d1";2;2;TRUE
1;"A1";"PAIN";"d2";40;0;TRUE
1;"A2";"PAIN";"d2";30;0;TRUE
1;"A3";"PAIN";"d2";30;0;TRUE
1;"A4";"PAIN";"d2";50;0;TRUE
1;"A5";"PAIN";"d2";30;0;TRUE
1;"A6";"PAIN";"d2";60;0;TRUE
1;"B1";"PAIN";"d2";40;0;TRUE
1;"B2";"PAIN";"d2";30;0;FALSE
1;"B3";"PAIN";"d2";35;0;FALSE
1;"B4";"PAIN";"d2";40;0;FALSE
1;"B5";"PAIN";"d2";30;0;FALSE
1;"B6";"PAIN";"d2";10;0;TRUE
1;"C1";"PAIN";"d2";30;0;TRUE
1;"C2";"PAIN";"d2";30;0;FALSE
1;"C3";"PAIN";"d2";40;0;FALSE
1;"C4";"PAIN";"d2";30;0;FALSE
1;"C5";"PAIN";"d2";10;0;FALSE
1;"C6";"PAIN";"d2";20;2;TRUE
1;"C6";"POMA";"d2";2;20;TRUE
1;"D1";"PAIN";"d2";40;0;TRUE
1;"D2";"PAIN";"d2";20;0;FALSE
1;"D3";"PAIN";"d2";50;0;FALSE
1;"D4";"PAIN";"d2";30;0;FALSE
1;"D5";"MEEL";"d2";2;37;FALSE
1;"D5";"MEEL";"d2";2;37;FALSE
1;"D5";"MEEL";"d2";2;37;FALSE
1;"D5";"MEEL";"d2";2;37;FALSE
1;"D5";"MESU";"d2";2;37;FALSE
1;"D5";"PAIN";"d2";35;4;FALSE
1;"D6";"PAIN";"d2";70;0;TRUE
1;"E1";"PAIN";"d2";50;0;TRUE
1;"E2";"PAIN";"d2";50;0;FALSE
1;"E3";"PAIN";"d2";60;0;FALSE
1;"E4";"MESU";"d2";5;50;FALSE
1;"E4";"PAIN";"d2";50;5;FALSE
1;"E5";"MESU";"d2";3;30;FALSE
1;"E5";"PAIN";"d2";30;3;FALSE
1;"E6";"PAIN";"d2";30;0;TRUE
1;"F1";"MESU";"d2";3;55;TRUE
1;"F1";"PAIN";"d2";55;3;TRUE
1;"F2";"PAIN";"d2";60;0;TRUE
1;"F3";"PAIN";"d2";50;0;TRUE
1;"F4";"MESU";"d2";40;20;TRUE
1;"F4";"PAIN";"d2";20;40;TRUE
1;"F5";"MESU";"d2";6;40;TRUE
1;"F5";"PAIN";"d2";40;6;TRUE
1;"F6";"MESU";"d2";2;50;TRUE
1;"F6";"PAIN";"d2";50;2;TRUE
2;"A1";"PAIN";"d2";60;0;TRUE
2;"A2";"PAIN";"d2";80;0;TRUE
2;"A3";"PAIN";"d2";70;0;TRUE
2;"A4";"MESU";"d2";6;64;TRUE
2;"A4";"PAIN";"d2";60;10;TRUE
2;"A5";"CETE";"d2";2;53;TRUE
2;"A5";"MESU";"d2";3;52;TRUE
2;"A5";"PAIN";"d2";50;5;TRUE
2;"A6";"CETE";"d2";0;28;TRUE
2;"A6";"MESU";"d2";8;20;TRUE
2;"A6";"PAIN";"d2";20;8;TRUE
2;"B1";"MESU";"d2";30;80;TRUE
2;"B1";"PAIN";"d2";80;30;TRUE
2;"B2";"MESU";"d2";25;50;FALSE
2;"B2";"PAIN";"d2";50;25;FALSE
2;"B3";"PAIN";"d2";50;0;FALSE
2;"B4";"CETE";"d2";2;85;FALSE
2;"B4";"MESU";"d2";15;72;FALSE
2;"B4";"PAIN";"d2";70;17;FALSE
2;"B5";"MESU";"d2";2;70;FALSE
2;"B5";"PAIN";"d2";70;2;FALSE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"BEMA";"d2";30;85;TRUE
2;"B6";"PAIN";"d2";80;35;TRUE
2;"B6";"POMA";"d2";5;110;TRUE
2;"C1";"MESU";"d2";3;90;TRUE
2;"C1";"PAIN";"d2";90;3;TRUE
2;"C2";"CETE";"d2";1;70;FALSE
2;"C2";"PAIN";"d2";70;1;FALSE
2;"C3";"PAIN";"d2";40;0;FALSE
2;"C4";"CETE";"d2";2;42;FALSE
2;"C4";"MESU";"d2";2;42;FALSE
2;"C4";"PAIN";"d2";40;4;FALSE
2;"C5";"MESU";"d2";20;30;FALSE
2;"C5";"PAIN";"d2";30;20;FALSE
2;"C6";"CETE";"d2";1;68;TRUE
2;"C6";"PAIN";"d2";60;9;TRUE
2;"C6";"POMA";"d2";8;61;TRUE
2;"D1";"MESU";"d2";12;50;TRUE
2;"D1";"PAIN";"d2";50;12;TRUE
2;"D2";"MESU";"d2";9;50;FALSE
2;"D2";"PAIN";"d2";50;9;FALSE
2;"D3";"MESU";"d2";20;40;FALSE
2;"D3";"PAIN";"d2";40;20;FALSE
2;"D4";"MESU";"d2";50;20;FALSE
2;"D4";"PAIN";"d2";20;50;FALSE
2;"D5";"MESU";"d2";100;5;FALSE
2;"D5";"PAIN";"d2";5;100;FALSE
2;"D6";"PAIN";"d2";20;2;TRUE
2;"D6";"POMA";"d2";2;20;TRUE
2;"E1";"MESU";"d2";8;40;TRUE
2;"E1";"PAIN";"d2";40;8;TRUE
2;"E2";"MESU";"d2";30;35;FALSE
2;"E2";"PAIN";"d2";35;30;FALSE
2;"E3";"MESU";"d2";100;5;FALSE
2;"E3";"PAIN";"d2";5;100;FALSE
2;"E4";"MESU";"d2";90;5;FALSE
2;"E4";"PAIN";"d2";5;90;FALSE
2;"E5";"MESU";"d2";100;5;FALSE
2;"E5";"PAIN";"d2";5;100;FALSE
2;"E6";"CETE";"d2";4;38;TRUE
2;"E6";"MEEL";"d2";2;40;TRUE
2;"E6";"MESU";"d2";6;36;TRUE
2;"E6";"PAIN";"d2";30;12;TRUE
2;"F1";"MESU";"d2";60;10;TRUE
2;"F1";"PAIN";"d2";10;60;TRUE
2;"F2";"MESU";"d2";100;10;TRUE
2;"F2";"PAIN";"d2";10;100;TRUE
2;"F3";"MESU";"d2";10;40;TRUE
2;"F3";"PAIN";"d2";40;10;TRUE
2;"F4";"CETE";"d2";4;30;TRUE
2;"F4";"PAIN";"d2";30;4;TRUE
2;"F5";"CETE";"d2";7;48;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"CHMI";"d2";8;47;TRUE
2;"F5";"MESU";"d2";20;35;TRUE
2;"F5";"PAIN";"d2";20;35;TRUE
2;"F6";"MESU";"d2";7;30;TRUE
2;"F6";"PAIN";"d2";30;7;TRUE
3;"A1";"PAIN";"d2";5;0;TRUE
3;"A2";"PAIN";"d2";20;0;TRUE
3;"A3";"PAIN";"d2";20;0;TRUE
3;"A4";"PAIN";"d2";40;0;TRUE
3;"A5";"PAIN";"d2";40;0;TRUE
3;"A6";"PAIN";"d2";30;0;TRUE
3;"B1";"PAIN";"d2";10;0;TRUE
3;"B2";"PAIN";"d2";10;0;FALSE
3;"B3";"PAIN";"d2";20;0;FALSE
3;"B4";"PAIN";"d2";8;0;FALSE
3;"B5";"PAIN";"d2";60;0;FALSE
3;"B6";"MESU";"d2";5;40;TRUE
3;"B6";"MESU";"d2";5;40;TRUE
3;"B6";"MESU";"d2";5;40;TRUE
3;"B6";"MESU";"d2";5;40;TRUE
3;"B6";"MESU";"d2";5;40;TRUE
3;"B6";"MESU";"d2";5;40;TRUE
3;"B6";"MESU";"d2";5;40;TRUE
3;"B6";"MESU";"d2";5;40;TRUE
3;"B6";"MESU";"d2";5;40;TRUE
3;"B6";"PAIN";"d2";40;5;TRUE
3;"C1";"PAIN";"d2";20;0;TRUE
3;"C2";"PAIN";"d2";50;0;FALSE
3;"C3";"MESU";"d2";8;40;FALSE
3;"C3";"PAIN";"d2";40;8;FALSE
3;"C4";"MESU";"d2";2;50;FALSE
3;"C4";"PAIN";"d2";50;2;FALSE
3;"C5";"MESU";"d2";10;45;FALSE
3;"C5";"PAIN";"d2";45;10;FALSE
3;"C6";"MESU";"d2";2;70;TRUE
3;"C6";"PAIN";"d2";70;2;TRUE
3;"D1";"PAIN";"d2";50;0;TRUE
3;"D2";"PAIN";"d2";40;0;FALSE
3;"D3";"MESU";"d2";7;50;FALSE
3;"D3";"PAIN";"d2";50;7;FALSE
3;"D4";"PAIN";"d2";60;0;FALSE
3;"D5";"PAIN";"d2";60;2;FALSE
3;"D5";"POMA";"d2";2;60;FALSE
3;"D6";"PAIN";"d2";55;0;TRUE
3;"E1";"PAIN";"d2";30;0;TRUE
3;"E2";"PAIN";"d2";40;0;FALSE
3;"E3";"PAIN";"d2";60;0;FALSE
3;"E4";"PAIN";"d2";80;0;FALSE
3;"E5";"PAIN";"d2";90;2;FALSE
3;"E5";"POMA";"d2";2;90;FALSE
3;"E6";"PAIN";"d2";60;0;TRUE
3;"F1";"PAIN";"d2";90;0;TRUE
3;"F2";"PAIN";"d2";90;0;TRUE
3;"F3";"PAIN";"d2";90;0;TRUE
3;"F4";"PAIN";"d2";80;0;TRUE
3;"F5";"PAIN";"d2";80;0;TRUE
3;"F6";"PAIN";"d2";50;0;TRUE
4;"A1";"PAIN";"d2";10;15;TRUE
4;"A1";"POMA";"d2";15;10;TRUE
4;"A2";"PAIN";"d2";15;10;TRUE
4;"A2";"POMA";"d2";10;15;TRUE
4;"A3";"BEMA";"d2";1;15;TRUE
4;"A3";"CETE";"d2";2;14;TRUE
4;"A3";"PLCO";"d2";1;15;TRUE
4;"A3";"POMA";"d2";12;4;TRUE
4;"A3";"SPRU";"d2";0;16;TRUE
4;"A3";"SPRU";"d2";0;16;TRUE
4;"A3";"SPRU";"d2";0;16;TRUE
4;"A3";"SPRU";"d2";0;16;TRUE
4;"A4";"BEMA";"d2";2;17;TRUE
4;"A4";"POMA";"d2";15;4;TRUE
4;"A5";"PAIN";"d2";5;7;TRUE
4;"A5";"POMA";"d2";7;5;TRUE
4;"A6";"PAIN";"d2";20;5;TRUE
4;"A6";"PLCO";"d2";1;24;TRUE
4;"A6";"POMA";"d2";3;22;TRUE
4;"A6";"SPRU";"d2";1;24;TRUE
4;"B1";"PAIN";"d2";20;12;TRUE
4;"B1";"PLCO";"d2";2;30;TRUE
4;"B1";"POMA";"d2";10;22;TRUE
4;"B2";"PAIN";"d2";10;6;FALSE
4;"B2";"PLCO";"d2";1;15;FALSE
4;"B2";"POMA";"d2";5;11;FALSE
4;"B3";"BEMA";"d2";2;24;FALSE
4;"B3";"BEMA";"d2";2;24;FALSE
4;"B3";"BEMA";"d2";2;24;FALSE
4;"B3";"BEMA";"d2";2;24;FALSE
4;"B3";"PAIN";"d2";10;16;FALSE
4;"B3";"POMA";"d2";14;12;FALSE
4;"B4";"PAIN";"d2";5;9;FALSE
4;"B4";"POMA";"d2";9;5;FALSE
4;"B5";"BEMA";"d2";3;22;FALSE
4;"B5";"PAIN";"d2";2;23;FALSE
4;"B5";"POMA";"d2";20;5;FALSE
4;"B6";"PAIN";"d2";4;3;TRUE
4;"B6";"POMA";"d2";3;4;TRUE
4;"C1";"BEMA";"d2";1;22;TRUE
4;"C1";"PLCO";"d2";1;22;TRUE
4;"C1";"POMA";"d2";21;2;TRUE
4;"C2";"PAIN";"d2";10;6;FALSE
4;"C2";"POMA";"d2";6;10;FALSE
4;"C3";"PAIN";"d2";20;9;FALSE
4;"C3";"POMA";"d2";9;20;FALSE
4;"C4";"PAIN";"d2";15;12;FALSE
4;"C4";"POMA";"d2";12;15;FALSE
4;"C5";"PAIN";"d2";20;5;FALSE
4;"C5";"POMA";"d2";5;20;FALSE
4;"C6";"PAIN";"d2";10;3;TRUE
4;"C6";"POMA";"d2";3;10;TRUE
4;"D1";"CETE";"d2";1;55;TRUE
4;"D1";"PAIN";"d2";5;51;TRUE
4;"D1";"POMA";"d2";50;6;TRUE
4;"D2";"PAIN";"d2";30;20;FALSE
4;"D2";"POMA";"d2";20;30;FALSE
4;"D3";"PAIN";"d2";20;5;FALSE
4;"D3";"POMA";"d2";5;20;FALSE
4;"D4";"PAIN";"d2";15;4;FALSE
